"Abrangência";"Ocupação";"Gênero";"Quantitativo";"Porcentagem (%)";
"Brasil";"Economista Doméstico";"Masculino";"1";"33,33"
"Brasil";"Eletricista e Assemelhados";"Feminino";"1";"1,47"
"Brasil";"Eletricista e Assemelhados";"Masculino";"67";"98,53"
"Brasil";"Embalador, Empacotador e Assemelhados";"Masculino";"1";"100,00"
"Brasil";"Empregado Doméstico";"Feminino";"22";"88,00"
"Brasil";"Empregado Doméstico";"Masculino";"3";"12,00"
"Brasil";"Empresário";"Feminino";"609";"20,22"
"Brasil";"Empresário";"Masculino";"2403";"79,78"
"Brasil";"Encanador, Soldador, Chapeador e Caldeireiro";"Masculino";"7";"100,00"
"Brasil";"Enfermeiro";"Feminino";"152";"71,36"
"Brasil";"Enfermeiro";"Masculino";"61";"28,64"
"Brasil";"Engenheiro";"Feminino";"42";"11,83"
"Brasil";"Engenheiro";"Masculino";"313";"88,17"
"Brasil";"Engraxate";"Feminino";"1";"100,00"
"Brasil";"Escritor e Crítico";"Feminino";"9";"33,33"
"Brasil";"Escritor e Crítico";"Masculino";"18";"66,67"
"Brasil";"Escultor e Pintor";"Feminino";"2";"50,00"
"Brasil";"Escultor e Pintor";"Masculino";"2";"50,00"
"Brasil";"Estatístico";"Feminino";"1";"50,00"
"Brasil";"Estatístico";"Masculino";"1";"50,00"
"Brasil";"Esteticista";"Feminino";"32";"94,12"
"Brasil";"Esteticista";"Masculino";"2";"5,88"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Feminino";"326";"56,89"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Masculino";"247";"43,11"
"Brasil";"Farmacêutico";"Feminino";"21";"38,89"
"Brasil";"Farmacêutico";"Masculino";"33";"61,11"
"Brasil";"Faxineiro";"Feminino";"11";"84,62"
"Brasil";"Faxineiro";"Masculino";"2";"15,38"
"Brasil";"Feirante, Ambulante e Mascate";"Feminino";"12";"54,55"
"Brasil";"Feirante, Ambulante e Mascate";"Masculino";"10";"45,45"
"Brasil";"Ferroviário";"Feminino";"1";"20,00"
"Brasil";"Ferroviário";"Masculino";"4";"80,00"
"Brasil";"Fiandeiro, Tecelão, Tingidor e Assemelhados";"Feminino";"1";"100,00"
"Brasil";"Fiscal";"Feminino";"2";"6,25"
"Brasil";"Fiscal";"Masculino";"30";"93,75"
"Brasil";"Físico";"Masculino";"1";"100,00"
"Brasil";"Fisioterapeuta e Terapeuta Ocupacional";"Feminino";"26";"44,07"
"Brasil";"Fisioterapeuta e Terapeuta Ocupacional";"Masculino";"33";"55,93"
"Brasil";"Fonoaudiólogo";"Feminino";"8";"100,00"
"Brasil";"Fotógrafo e Assemelhados";"Feminino";"13";"33,33"
"Brasil";"Fotógrafo e Assemelhados";"Masculino";"26";"66,67"
"Brasil";"Frentista";"Feminino";"2";"25,00"
"Brasil";"Frentista";"Masculino";"6";"75,00"
"Brasil";"Funileiro";"Masculino";"3";"100,00"
"Brasil";"Garçom";"Feminino";"6";"20,69"
"Brasil";"Garçom";"Masculino";"23";"79,31"
"Brasil";"Gari ou Lixeiro";"Feminino";"7";"35,00"
"Brasil";"Gari ou Lixeiro";"Masculino";"13";"65,00"
"Brasil";"Garimpeiro";"Masculino";"6";"100,00"
"Brasil";"Geógrafo";"Feminino";"2";"22,22"
"Brasil";"Geógrafo";"Masculino";"7";"77,78"
"Brasil";"Geólogo";"Masculino";"5";"100,00"
"Brasil";"Gerente";"Feminino";"51";"41,13"
"Brasil";"Gerente";"Masculino";"73";"58,87"
"Brasil";"Governador";"Feminino";"2";"12,50"
"Brasil";"Governador";"Masculino";"14";"87,50"
"Brasil";"Governanta";"Feminino";"1";"100,00"
"Brasil";"Guia de Turismo";"Feminino";"2";"22,22"
"Brasil";"Guia de Turismo";"Masculino";"7";"77,78"
"Brasil";"Historiador";"Feminino";"8";"36,36"
"Brasil";"Historiador";"Masculino";"14";"63,64"
"Brasil";"Industrial";"Feminino";"2";"11,76"
"Brasil";"Industrial";"Masculino";"15";"88,24"
"Brasil";"Jardineiro";"Feminino";"1";"20,00"
"Brasil";"Jardineiro";"Masculino";"4";"80,00"
"Brasil";"Jornaleiro";"Feminino";"1";"20,00"
"Brasil";"Jornaleiro";"Masculino";"4";"80,00"
"Brasil";"Jornalista e Redator";"Feminino";"101";"29,28"
"Brasil";"Jornalista e Redator";"Masculino";"244";"70,72"
"Brasil";"Lanterneiro e Pintor de Veículos";"Masculino";"2";"100,00"
"Brasil";"Lavador de Veículos";"Masculino";"1";"100,00"
"Brasil";"Leiturista";"Masculino";"2";"100,00"
"Brasil";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Feminino";"10";"8,85"
"Brasil";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Masculino";"103";"91,15"
"Brasil";"Magistrado";"Feminino";"1";"12,50"
"Brasil";"Magistrado";"Masculino";"7";"87,50"
"Brasil";"Manicure e Maquilador";"Feminino";"14";"100,00"
"Brasil";"Marinheiro Civil, Canoeiro, Embarcado e Assemelhados";"Masculino";"5";"100,00"
"Brasil";"Massagista";"Feminino";"5";"62,50"
"Brasil";"Massagista";"Masculino";"3";"37,50"
"Brasil";"Matemático e Atuário";"Feminino";"1";"50,00"
"Brasil";"Matemático e Atuário";"Masculino";"1";"50,00"
"Brasil";"Mecânico de Manutenção";"Masculino";"60";"100,00"
"Brasil";"Médico";"Feminino";"101";"14,92"
"Brasil";"Médico";"Masculino";"576";"85,08"
"Brasil";"Membro das Forças Armadas";"Feminino";"6";"6,59"
"Brasil";"Membro das Forças Armadas";"Masculino";"85";"93,41"
"Brasil";"Membro do Ministério Público";"Feminino";"1";"25,00"
"Brasil";"Membro do Ministério Público";"Masculino";"3";"75,00"
"Brasil";"Militar Reformado";"Feminino";"7";"3,26"
"Brasil";"Militar Reformado";"Masculino";"208";"96,74"
"Brasil";"Ministro de Estado";"Masculino";"3";"100,00"
"Brasil";"Modelo";"Feminino";"8";"100,00"
"Brasil";"Montador de Estrutura Metálica";"Masculino";"6";"100,00"
"Brasil";"Montador de Máquinas";"Masculino";"3";"100,00"
"Brasil";"Motoboy";"Feminino";"3";"10,71"
"Brasil";"Motoboy";"Masculino";"25";"89,29"
"Brasil";"Motorista de Veículos de Transporte Coletivo de Passageiros";"Feminino";"8";"6,78"
"Brasil";"Motorista de Veículos de Transporte Coletivo de Passageiros";"Masculino";"110";"93,22"
"Brasil";"Motorista de Veículos de Transporte de Carga";"Feminino";"1";"1,59"
"Brasil";"Motorista de Veículos de Transporte de Carga";"Masculino";"62";"98,41"
"Brasil";"Motorista Particular";"Feminino";"12";"6,82"
"Brasil";"Motorista Particular";"Masculino";"164";"93,18"
"Brasil";"Músico";"Feminino";"3";"3,23"
"Brasil";"Músico";"Masculino";"90";"96,77"
"Brasil";"Nutricionista e Assemelhados";"Feminino";"24";"82,76"
"Brasil";"Nutricionista e Assemelhados";"Masculino";"5";"17,24"
"Brasil";"Oceanógrafo";"Feminino";"5";"55,56"
"Brasil";"Oceanógrafo";"Masculino";"4";"44,44"
"Brasil";"Ocupante de Cargo em Comissão";"Feminino";"5";"26,32"
"Brasil";"Ocupante de Cargo em Comissão";"Masculino";"14";"73,68"
"Brasil";"Odontólogo";"Feminino";"27";"27,84"
"Brasil";"Odontólogo";"Masculino";"70";"72,16"
"Brasil";"Office-Boy e Contínuo";"Masculino";"1";"100,00"
"Brasil";"Operador de Aparelhos de Produção Industrial";"Masculino";"14";"100,00"
"Brasil";"Operador de Computador";"Feminino";"3";"42,86"
"Brasil";"Operador de Computador";"Masculino";"4";"57,14"
"Brasil";"Operador de Equipamento de Rádio, Televisão, Som e Cinema";"Masculino";"7";"100,00"
"Brasil";"Operador de Equipamento Médico e Odontológico";"Feminino";"2";"100,00"
"Brasil";"Operador de Implemento de Agricultura, Pecuária e Exploração Florestal";"Masculino";"5";"100,00"
"Brasil";"Operador de Instalação de Produção de Energia Elétrica e Nuclear";"Feminino";"1";"25,00"
"Brasil";"Operador de Instalação de Produção de Energia Elétrica e Nuclear";"Masculino";"3";"75,00"
"Brasil";"Outros";"Feminino";"2263";"39,81"
"Brasil";"Outros";"Masculino";"3421";"60,19"
"Brasil";"Padeiro, Confeiteiro e Assemelhados";"Feminino";"3";"17,65"
"Brasil";"Padeiro, Confeiteiro e Assemelhados";"Masculino";"14";"82,35"
"Brasil";"Paramédico";"Feminino";"1";"100,00"
"Brasil";"Pecuarista";"Feminino";"3";"5,00"
"Brasil";"Pecuarista";"Masculino";"57";"95,00"
"Brasil";"Pedagogo";"Feminino";"132";"71,74"
"Brasil";"Pedagogo";"Masculino";"52";"28,26"
"Brasil";"Pescador";"Feminino";"9";"31,03"
"Brasil";"Pescador";"Masculino";"20";"68,97"
"Brasil";"Petroleiro";"Feminino";"2";"25,00"
"Brasil";"Petroleiro";"Masculino";"6";"75,00"
"Brasil";"Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados";"Masculino";"7";"100,00"
"Brasil";"Policial Civil";"Feminino";"22";"11,83"
"Brasil";"Policial Civil";"Masculino";"164";"88,17"
"Brasil";"Policial Militar";"Feminino";"82";"13,60"
"Brasil";"Policial Militar";"Masculino";"521";"86,40"
"Brasil";"Porteiro de Edifício, Ascensorista, Garagista e Zelador";"Masculino";"29";"100,00"
"Brasil";"Prefeito";"Feminino";"1";"14,29"
"Brasil";"Prefeito";"Masculino";"6";"85,71"
"Brasil";"Produtor Agropecuário";"Feminino";"7";"10,00"
"Brasil";"Produtor Agropecuário";"Masculino";"63";"90,00"
"Brasil";"Produtor de Espetáculos Públicos";"Feminino";"12";"32,43"
"Brasil";"Produtor de Espetáculos Públicos";"Masculino";"25";"67,57"
"Brasil";"Professor de Ensino Fundamental";"Feminino";"254";"57,73"
"Brasil";"Professor de Ensino Fundamental";"Masculino";"186";"42,27"
"Brasil";"Professor de Ensino Médio";"Feminino";"292";"37,87"
"Brasil";"Professor de Ensino Médio";"Masculino";"479";"62,13"
"Brasil";"Professor de Ensino Superior";"Feminino";"117";"27,27"
"Brasil";"Professor de Ensino Superior";"Masculino";"312";"72,73"
"Brasil";"Professor e Instrutor de Formação Profissional";"Feminino";"36";"29,75"
"Brasil";"Professor e Instrutor de Formação Profissional";"Masculino";"85";"70,25"
"Brasil";"Programador de Computador";"Masculino";"8";"100,00"
"Brasil";"Protético";"Masculino";"1";"100,00"
"Brasil";"Psicólogo";"Feminino";"76";"73,79"
"Brasil";"Psicólogo";"Masculino";"27";"26,21"
"Brasil";"Publicitário";"Feminino";"29";"34,52"
"Brasil";"Publicitário";"Masculino";"55";"65,48"
"Brasil";"Químico";"Feminino";"2";"15,38"
"Brasil";"Químico";"Masculino";"11";"84,62"
"Brasil";"Recepcionista";"Feminino";"33";"82,50"
"Brasil";"Recepcionista";"Masculino";"7";"17,50"
"Brasil";"Relações-Públicas";"Feminino";"11";"73,33"
"Brasil";"Relações-Públicas";"Masculino";"4";"26,67"
"Brasil";"Relojoeiro e Montador de Instrumento de Precisão";"Feminino";"1";"100,00"
"Brasil";"Representante Comercial";"Feminino";"20";"15,15"
"Brasil";"Representante Comercial";"Masculino";"112";"84,85"
"Brasil";"Sacerdote ou Membro de Ordem ou Seita Religiosa";"Feminino";"24";"20,00"
"Brasil";"Sacerdote ou Membro de Ordem ou Seita Religiosa";"Masculino";"96";"80,00"
"Brasil";"Salva-Vidas";"Masculino";"1";"100,00"
"Brasil";"Secretário e Datilógrafo";"Feminino";"86";"94,51"
"Brasil";"Secretário e Datilógrafo";"Masculino";"5";"5,49"
"Brasil";"Securitário";"Feminino";"1";"100,00"
"Brasil";"Senador";"Feminino";"9";"17,65"
"Brasil";"Senador";"Masculino";"42";"82,35"
"Brasil";"Serralheiro";"Masculino";"13";"100,00"
"Brasil";"Serventuário de Justiça";"Feminino";"1";"7,69"
"Brasil";"Serventuário de Justiça";"Masculino";"12";"92,31"
"Brasil";"Servidor Público Civil Aposentado";"Feminino";"66";"40,49"
"Brasil";"Servidor Público Civil Aposentado";"Masculino";"97";"59,51"
"Brasil";"Servidor Público Estadual";"Feminino";"170";"23,64"
"Brasil";"Servidor Público Estadual";"Masculino";"549";"76,36"
"Brasil";"Servidor Público Federal";"Feminino";"73";"16,01"
"Brasil";"Servidor Público Federal";"Masculino";"383";"83,99"
"Brasil";"Servidor Público Municipal";"Feminino";"146";"30,17"
"Brasil";"Servidor Público Municipal";"Masculino";"338";"69,83"
"Brasil";"Sociólogo";"Feminino";"22";"51,16"
"Brasil";"Sociólogo";"Masculino";"21";"48,84"
"Brasil";"Supervisor, Inspetor e Agente de Compras e Vendas";"Feminino";"14";"42,42"
"Brasil";"Supervisor, Inspetor e Agente de Compras e Vendas";"Masculino";"19";"57,58"
"Brasil";"Tabelião";"Masculino";"4";"100,00"
"Brasil";"Tapeceiro";"Masculino";"1";"100,00"
"Brasil";"Taxista";"Feminino";"5";"6,49"
"Brasil";"Taxista";"Masculino";"72";"93,51"
"Brasil";"Técnico Contabilidade, Estatística, Economia Doméstica e Administração";"Feminino";"21";"33,87"
"Brasil";"Técnico Contabilidade, Estatística, Economia Doméstica e Administração";"Masculino";"41";"66,13"
"Brasil";"Técnico de Biologia";"Feminino";"1";"33,33"
"Brasil";"Técnico de Biologia";"Masculino";"2";"66,67"
"Brasil";"Técnico de Eletricidade, Eletrônica e Telecomunicações";"Feminino";"1";"4,00"
"Brasil";"Técnico de Eletricidade, Eletrônica e Telecomunicações";"Masculino";"24";"96,00"
"Brasil";"Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro)";"Feminino";"86";"66,15"
"Brasil";"Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro)";"Masculino";"44";"33,85"
"Brasil";"Técnico de Laboratório e Raios X";"Feminino";"4";"21,05"
"Brasil";"Técnico de Laboratório e Raios X";"Masculino";"15";"78,95"
"Brasil";"Técnico de Mecânica";"Feminino";"1";"9,09"
"Brasil";"Técnico de Mecânica";"Masculino";"10";"90,91"
"Brasil";"Técnico de Mineração, Metalurgia e Geologia";"Masculino";"1";"100,00"
"Brasil";"Técnico de Obras Civis, Estradas, Saneamento e Assemelhados";"Feminino";"2";"11,76"
"Brasil";"Técnico de Obras Civis, Estradas, Saneamento e Assemelhados";"Masculino";"15";"88,24"
"Brasil";"Técnico de Química";"Masculino";"5";"100,00"
"Brasil";"Técnico em Agronomia e Agrimensura";"Feminino";"3";"15,79"
"Brasil";"Técnico em Agronomia e Agrimensura";"Masculino";"16";"84,21"
"Brasil";"Técnico em Edificações";"Feminino";"2";"18,18"
"Brasil";"Técnico em Edificações";"Masculino";"9";"81,82"
"Brasil";"Técnico em Informática";"Feminino";"2";"8,33"
"Brasil";"Técnico em Informática";"Masculino";"22";"91,67"
"Brasil";"Telefonista";"Feminino";"14";"87,50"
"Brasil";"Telefonista";"Masculino";"2";"12,50"
"Brasil";"Terapeuta";"Feminino";"10";"76,92"
"Brasil";"Terapeuta";"Masculino";"3";"23,08"
"Brasil";"Torneiro Mecânico";"Masculino";"6";"100,00"
"Brasil";"Trabalhador de Artes Gráficas";"Masculino";"2";"100,00"
"Brasil";"Trabalhador de Construção Civil";"Masculino";"53";"100,00"
"Brasil";"Trabalhador de Fabricação de Produtos de Borracha e Plástico";"Masculino";"1";"100,00"
"Brasil";"Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas)";"Masculino";"2";"100,00"
"Brasil";"Trabalhador de Fabricação de Roupas";"Feminino";"2";"66,67"
"Brasil";"Trabalhador de Fabricação de Roupas";"Masculino";"1";"33,33"
"Brasil";"Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos";"Masculino";"1";"100,00"
"Brasil";"Trabalhador de Hotelaria";"Feminino";"1";"50,00"
"Brasil";"Trabalhador de Hotelaria";"Masculino";"1";"50,00"
"Brasil";"Trabalhador de Usinagem de Metais";"Masculino";"2";"100,00"
"Brasil";"Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados";"Feminino";"2";"33,33"
"Brasil";"Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados";"Masculino";"4";"66,67"
"Brasil";"Trabalhador Florestal";"Feminino";"1";"33,33"
"Brasil";"Trabalhador Florestal";"Masculino";"2";"66,67"
"Brasil";"Trabalhador Metalúrgico e Siderúrgico";"Feminino";"2";"10,53"
"Brasil";"Trabalhador Metalúrgico e Siderúrgico";"Masculino";"17";"89,47"
"Brasil";"Trabalhador Rural";"Feminino";"8";"19,51"
"Brasil";"Trabalhador Rural";"Masculino";"33";"80,49"
"Brasil";"Tradutor, Intérprete e Filólogo";"Feminino";"6";"100,00"
"Brasil";"Vendedor de Comércio Varejista e Atacadista";"Feminino";"78";"50,00"
"Brasil";"Vendedor de Comércio Varejista e Atacadista";"Masculino";"78";"50,00"
"Brasil";"Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados";"Feminino";"80";"38,28"
"Brasil";"Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados";"Masculino";"129";"61,72"
"Brasil";"Vereador";"Feminino";"160";"16,67"
"Brasil";"Vereador";"Masculino";"800";"83,33"
"Brasil";"Veterinário";"Feminino";"16";"30,77"
"Brasil";"Veterinário";"Masculino";"36";"69,23"
"Brasil";"Vigilante";"Feminino";"30";"17,05"
"Brasil";"Vigilante";"Masculino";"146";"82,95"
"Brasil";"Zootecnista";"Masculino";"7";"100,00"
