"Abrangência";"Operação";"Cargo";"Quantitativo";"Porcentagem (%)";
"Brasil";"Aposentado (Exceto Servidor Público)";"Deputado Federal";"243";"30,60"
"Brasil";"Aposentado (Exceto Servidor Público)";"Governador";"4";"0,50"
"Brasil";"Aposentado (Exceto Servidor Público)";"Senador";"6";"0,76"
"Brasil";"Aposentado (Exceto Servidor Público)";"Senador 1º Suplente";"11";"1,39"
"Brasil";"Aposentado (Exceto Servidor Público)";"Senador 2º Suplente";"21";"2,64"
"Brasil";"Aposentado (Exceto Servidor Público)";"Vice-governador";"7";"0,88"
"Brasil";"Arquiteto";"Deputado Distrital";"1";"1,59"
"Brasil";"Arquiteto";"Deputado Estadual";"36";"57,14"
"Brasil";"Arquiteto";"Deputado Federal";"22";"34,92"
"Brasil";"Arquiteto";"Senador";"2";"3,17"
"Brasil";"Arquiteto";"Senador 2º Suplente";"2";"3,17"
"Brasil";"Arquivista e Museólogo";"Deputado Estadual";"2";"66,67"
"Brasil";"Arquivista e Museólogo";"Senador 2º Suplente";"1";"33,33"
"Brasil";"Artesão";"Deputado Distrital";"1";"2,04"
"Brasil";"Artesão";"Deputado Estadual";"38";"77,55"
"Brasil";"Artesão";"Deputado Federal";"10";"20,41"
"Brasil";"Artista de Circo";"Deputado Estadual";"6";"75,00"
"Brasil";"Artista de Circo";"Deputado Federal";"2";"25,00"
"Brasil";"Artista Plástico e Assemelhados";"Deputado Estadual";"19";"61,29"
"Brasil";"Artista Plástico e Assemelhados";"Deputado Federal";"11";"35,48"
"Brasil";"Artista Plástico e Assemelhados";"Senador 1º Suplente";"1";"3,23"
"Brasil";"Assistente Social";"Deputado Distrital";"9";"5,00"
"Brasil";"Assistente Social";"Deputado Estadual";"128";"71,11"
"Brasil";"Assistente Social";"Deputado Federal";"33";"18,33"
"Brasil";"Assistente Social";"Governador";"1";"0,56"
"Brasil";"Assistente Social";"Senador";"1";"0,56"
"Brasil";"Assistente Social";"Senador 1º Suplente";"1";"0,56"
"Brasil";"Assistente Social";"Senador 2º Suplente";"4";"2,22"
"Brasil";"Assistente Social";"Vice-governador";"3";"1,67"
"Brasil";"Astrólogo";"Deputado Estadual";"1";"100,00"
"Brasil";"Astrônomo";"Deputado Distrital";"1";"9,09"
"Brasil";"Astrônomo";"Deputado Estadual";"7";"63,64"
"Brasil";"Astrônomo";"Deputado Federal";"3";"27,27"
"Brasil";"Atendente de Lanchonete e Restaurante";"Deputado Estadual";"10";"71,43"
"Brasil";"Atendente de Lanchonete e Restaurante";"Deputado Federal";"4";"28,57"
"Brasil";"Atleta Profissional e Técnico em Desportos";"Deputado Distrital";"1";"3,70"
"Brasil";"Atleta Profissional e Técnico em Desportos";"Deputado Estadual";"18";"66,67"
"Brasil";"Atleta Profissional e Técnico em Desportos";"Deputado Federal";"6";"22,22"
"Brasil";"Atleta Profissional e Técnico em Desportos";"Senador";"2";"7,41"
"Brasil";"Ator e Diretor de Espetáculos Públicos";"Deputado Distrital";"1";"2,38"
"Brasil";"Ator e Diretor de Espetáculos Públicos";"Deputado Estadual";"25";"59,52"
"Brasil";"Ator e Diretor de Espetáculos Públicos";"Deputado Federal";"16";"38,10"
"Brasil";"Auxiliar de Escritório e Assemelhados";"Deputado Distrital";"4";"1,95"
"Brasil";"Auxiliar de Escritório e Assemelhados";"Deputado Estadual";"145";"70,73"
"Brasil";"Auxiliar de Escritório e Assemelhados";"Deputado Federal";"47";"22,93"
"Brasil";"Auxiliar de Escritório e Assemelhados";"Senador 1º Suplente";"4";"1,95"
"Brasil";"Auxiliar de Escritório e Assemelhados";"Senador 2º Suplente";"3";"1,46"
"Brasil";"Auxiliar de Escritório e Assemelhados";"Vice-governador";"2";"0,98"
"Brasil";"Auxiliar de Laboratório";"Deputado Estadual";"6";"85,71"
"Brasil";"Auxiliar de Laboratório";"Vice-governador";"1";"14,29"
"Brasil";"Bancário e Economiário";"Deputado Distrital";"7";"7,00"
"Brasil";"Bancário e Economiário";"Deputado Estadual";"54";"54,00"
"Brasil";"Bancário e Economiário";"Deputado Federal";"29";"29,00"
"Brasil";"Bancário e Economiário";"Governador";"3";"3,00"
"Brasil";"Bancário e Economiário";"Senador 1º Suplente";"2";"2,00"
"Brasil";"Bancário e Economiário";"Senador 2º Suplente";"5";"5,00"
"Brasil";"Bibliotecário";"Deputado Estadual";"5";"62,50"
"Brasil";"Bibliotecário";"Deputado Federal";"3";"37,50"
"Brasil";"Biólogo";"Deputado Estadual";"15";"60,00"
"Brasil";"Biólogo";"Deputado Federal";"9";"36,00"
"Brasil";"Biólogo";"Senador 2º Suplente";"1";"4,00"
"Brasil";"Biomédico";"Deputado Estadual";"7";"53,85"
"Brasil";"Biomédico";"Deputado Federal";"6";"46,15"
"Brasil";"Bombeiro Civil";"Deputado Distrital";"2";"10,53"
"Brasil";"Bombeiro Civil";"Deputado Estadual";"13";"68,42"
"Brasil";"Bombeiro Civil";"Deputado Federal";"4";"21,05"
"Brasil";"Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados";"Deputado Estadual";"2";"100,00"
"Brasil";"Bombeiro Militar";"Deputado Distrital";"17";"16,19"
"Brasil";"Bombeiro Militar";"Deputado Estadual";"55";"52,38"
"Brasil";"Bombeiro Militar";"Deputado Federal";"29";"27,62"
"Brasil";"Bombeiro Militar";"Governador";"1";"0,95"
"Brasil";"Bombeiro Militar";"Senador";"1";"0,95"
"Brasil";"Bombeiro Militar";"Senador 1º Suplente";"1";"0,95"
"Brasil";"Bombeiro Militar";"Senador 2º Suplente";"1";"0,95"
"Brasil";"Cabeleireiro e Barbeiro";"Deputado Distrital";"2";"1,20"
"Brasil";"Cabeleireiro e Barbeiro";"Deputado Estadual";"133";"79,64"
"Brasil";"Cabeleireiro e Barbeiro";"Deputado Federal";"31";"18,56"
"Brasil";"Cabeleireiro e Barbeiro";"Senador 2º Suplente";"1";"0,60"
"Brasil";"Cantor e Compositor";"Deputado Distrital";"4";"5,41"
"Brasil";"Cantor e Compositor";"Deputado Estadual";"44";"59,46"
"Brasil";"Cantor e Compositor";"Deputado Federal";"25";"33,78"
"Brasil";"Cantor e Compositor";"Senador";"1";"1,35"
"Brasil";"Capitalista de Ativos Financeiros";"Deputado Estadual";"1";"50,00"
"Brasil";"Capitalista de Ativos Financeiros";"Deputado Federal";"1";"50,00"
"Brasil";"Carpinteiro, Marceneiro e Assemelhados";"Deputado Estadual";"14";"93,33"
"Brasil";"Carpinteiro, Marceneiro e Assemelhados";"Deputado Federal";"1";"6,67"
"Brasil";"Catador de Recicláveis";"Deputado Distrital";"2";"22,22"
"Brasil";"Catador de Recicláveis";"Deputado Estadual";"4";"44,44"
"Brasil";"Catador de Recicláveis";"Deputado Federal";"3";"33,33"
"Brasil";"Ceramista e Oleiro";"Deputado Estadual";"1";"100,00"
"Brasil";"Chaveiro";"Deputado Estadual";"2";"100,00"
"Brasil";"Cientista Político";"Deputado Distrital";"1";"7,14"
"Brasil";"Cientista Político";"Deputado Estadual";"6";"42,86"
"Brasil";"Cientista Político";"Deputado Federal";"5";"35,71"
"Brasil";"Cientista Político";"Senador";"1";"7,14"
"Brasil";"Cientista Político";"Vice-presidente";"1";"7,14"
"Brasil";"Cobrador de Transporte Coletivo";"Deputado Distrital";"1";"4,35"
"Brasil";"Cobrador de Transporte Coletivo";"Deputado Estadual";"15";"65,22"
"Brasil";"Cobrador de Transporte Coletivo";"Deputado Federal";"5";"21,74"
"Brasil";"Cobrador de Transporte Coletivo";"Senador 2º Suplente";"1";"4,35"
"Brasil";"Cobrador de Transporte Coletivo";"Vice-governador";"1";"4,35"
"Brasil";"Comandante de Embarcações";"Deputado Estadual";"1";"100,00"
"Brasil";"Comerciante";"Deputado Distrital";"29";"2,85"
"Brasil";"Comerciante";"Deputado Estadual";"707";"69,38"
"Brasil";"Comerciante";"Deputado Federal";"256";"25,12"
"Brasil";"Comerciante";"Governador";"2";"0,20"
"Brasil";"Comerciante";"Senador 1º Suplente";"10";"0,98"
"Brasil";"Comerciante";"Senador 2º Suplente";"14";"1,37"
"Brasil";"Comerciante";"Vice-governador";"1";"0,10"
"Brasil";"Comerciário";"Deputado Distrital";"1";"1,30"
"Brasil";"Comerciário";"Deputado Estadual";"46";"59,74"
"Brasil";"Comerciário";"Deputado Federal";"25";"32,47"
"Brasil";"Comerciário";"Senador";"2";"2,60"
"Brasil";"Comerciário";"Senador 1º Suplente";"2";"2,60"
"Brasil";"Comerciário";"Vice-governador";"1";"1,30"
"Brasil";"Comissário de Bordo";"Deputado Estadual";"1";"50,00"
"Brasil";"Comissário de Bordo";"Deputado Federal";"1";"50,00"
"Brasil";"Comunicólogo";"Deputado Distrital";"2";"11,76"
"Brasil";"Comunicólogo";"Deputado Estadual";"10";"58,82"
"Brasil";"Comunicólogo";"Deputado Federal";"5";"29,41"
"Brasil";"Contador";"Deputado Distrital";"7";"3,47"
"Brasil";"Contador";"Deputado Estadual";"130";"64,36"
"Brasil";"Contador";"Deputado Federal";"55";"27,23"
"Brasil";"Contador";"Governador";"1";"0,50"
"Brasil";"Contador";"Senador";"2";"0,99"
"Brasil";"Contador";"Senador 1º Suplente";"1";"0,50"
"Brasil";"Contador";"Senador 2º Suplente";"4";"1,98"
"Brasil";"Contador";"Vice-governador";"2";"0,99"
"Brasil";"Coreógrafo e Bailarino";"Deputado Estadual";"2";"66,67"
"Brasil";"Coreógrafo e Bailarino";"Deputado Federal";"1";"33,33"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Deputado Distrital";"16";"5,93"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Deputado Estadual";"174";"64,44"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Deputado Federal";"71";"26,30"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Governador";"1";"0,37"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Senador";"2";"0,74"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Senador 1º Suplente";"4";"1,48"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Senador 2º Suplente";"1";"0,37"
"Brasil";"Corretor de Imóveis, Seguros, Títulos e Valores";"Vice-governador";"1";"0,37"
"Brasil";"Cozinheiro";"Deputado Distrital";"2";"4,00"
"Brasil";"Cozinheiro";"Deputado Estadual";"33";"66,00"
"Brasil";"Cozinheiro";"Deputado Federal";"15";"30,00"
"Brasil";"Decorador";"Deputado Estadual";"2";"66,67"
"Brasil";"Decorador";"Deputado Federal";"1";"33,33"
"Brasil";"Deputado";"Deputado Distrital";"15";"1,34"
"Brasil";"Deputado";"Deputado Estadual";"626";"56,04"
"Brasil";"Deputado";"Deputado Federal";"399";"35,72"
"Brasil";"Deputado";"Governador";"12";"1,07"
"Brasil";"Deputado";"Presidente";"1";"0,09"
"Brasil";"Deputado";"Senador";"40";"3,58"
"Brasil";"Deputado";"Senador 1º Suplente";"7";"0,63"
"Brasil";"Deputado";"Senador 2º Suplente";"2";"0,18"
"Brasil";"Deputado";"Vice-governador";"14";"1,25"
"Brasil";"Deputado";"Vice-presidente";"1";"0,09"
"Brasil";"Desenhista";"Deputado Estadual";"5";"50,00"
"Brasil";"Desenhista";"Deputado Federal";"5";"50,00"
"Brasil";"Despachante";"Deputado Estadual";"16";"76,19"
"Brasil";"Despachante";"Deputado Federal";"5";"23,81"
"Brasil";"Detetive Particular";"Deputado Estadual";"6";"75,00"
"Brasil";"Detetive Particular";"Deputado Federal";"2";"25,00"
"Brasil";"Digitador";"Deputado Estadual";"5";"100,00"
"Brasil";"Diretor de Empresas";"Deputado Estadual";"17";"68,00"
"Brasil";"Diretor de Empresas";"Deputado Federal";"7";"28,00"
"Brasil";"Diretor de Empresas";"Senador 1º Suplente";"1";"4,00"
"Brasil";"Diretor de Estabelecimento de Ensino";"Deputado Distrital";"1";"4,55"
"Brasil";"Diretor de Estabelecimento de Ensino";"Deputado Estadual";"15";"68,18"
"Brasil";"Diretor de Estabelecimento de Ensino";"Deputado Federal";"5";"22,73"
"Brasil";"Diretor de Estabelecimento de Ensino";"Senador 2º Suplente";"1";"4,55"
"Brasil";"Dona de Casa";"Deputado Distrital";"14";"2,83"
"Brasil";"Dona de Casa";"Deputado Estadual";"324";"65,45"
"Brasil";"Dona de Casa";"Deputado Federal";"141";"28,48"
"Brasil";"Dona de Casa";"Senador 1º Suplente";"6";"1,21"
"Brasil";"Dona de Casa";"Senador 2º Suplente";"9";"1,82"
"Brasil";"Dona de Casa";"Vice-governador";"1";"0,20"
"Brasil";"Economista";"Deputado Estadual";"53";"44,54"
"Brasil";"Economista";"Deputado Federal";"48";"40,34"
"Brasil";"Economista";"Governador";"5";"4,20"
"Brasil";"Economista";"Senador";"3";"2,52"
"Brasil";"Economista";"Senador 1º Suplente";"4";"3,36"
"Brasil";"Economista";"Senador 2º Suplente";"1";"0,84"
"Brasil";"Economista";"Vice-governador";"4";"3,36"
"Brasil";"Economista";"Vice-presidente";"1";"0,84"
"Brasil";"Economista Doméstico";"Deputado Estadual";"2";"66,67"
"Brasil";"Economista Doméstico";"Deputado Federal";"1";"33,33"
"Brasil";"Eletricista e Assemelhados";"Deputado Distrital";"1";"1,47"
"Brasil";"Eletricista e Assemelhados";"Deputado Estadual";"41";"60,29"
"Brasil";"Eletricista e Assemelhados";"Deputado Federal";"22";"32,35"
"Brasil";"Eletricista e Assemelhados";"Senador";"1";"1,47"
"Brasil";"Eletricista e Assemelhados";"Senador 2º Suplente";"3";"4,41"
"Brasil";"Embalador, Empacotador e Assemelhados";"Deputado Estadual";"1";"100,00"
"Brasil";"Empregado Doméstico";"Deputado Distrital";"1";"4,00"
"Brasil";"Empregado Doméstico";"Deputado Estadual";"13";"52,00"
"Brasil";"Empregado Doméstico";"Deputado Federal";"11";"44,00"
"Brasil";"Empresário";"Deputado Distrital";"103";"3,42"
"Brasil";"Empresário";"Deputado Estadual";"1830";"60,76"
"Brasil";"Empresário";"Deputado Federal";"898";"29,81"
"Brasil";"Empresário";"Governador";"13";"0,43"
"Brasil";"Empresário";"Presidente";"1";"0,03"
"Brasil";"Empresário";"Senador";"31";"1,03"
"Brasil";"Empresário";"Senador 1º Suplente";"64";"2,12"
"Brasil";"Empresário";"Senador 2º Suplente";"53";"1,76"
"Brasil";"Empresário";"Vice-governador";"18";"0,60"
"Brasil";"Empresário";"Vice-presidente";"1";"0,03"
"Brasil";"Encanador, Soldador, Chapeador e Caldeireiro";"Deputado Estadual";"6";"85,71"
"Brasil";"Encanador, Soldador, Chapeador e Caldeireiro";"Deputado Federal";"1";"14,29"
"Brasil";"Enfermeiro";"Deputado Distrital";"5";"2,35"
"Brasil";"Enfermeiro";"Deputado Estadual";"143";"67,14"
"Brasil";"Enfermeiro";"Deputado Federal";"62";"29,11"
"Brasil";"Enfermeiro";"Senador 1º Suplente";"1";"0,47"
"Brasil";"Enfermeiro";"Vice-governador";"2";"0,94"
"Brasil";"Engenheiro";"Deputado Distrital";"7";"1,97"
"Brasil";"Engenheiro";"Deputado Estadual";"189";"53,24"
"Brasil";"Engenheiro";"Deputado Federal";"129";"36,34"
"Brasil";"Engenheiro";"Governador";"7";"1,97"
"Brasil";"Engenheiro";"Presidente";"2";"0,56"
"Brasil";"Engenheiro";"Senador";"5";"1,41"
"Brasil";"Engenheiro";"Senador 1º Suplente";"8";"2,25"
"Brasil";"Engenheiro";"Senador 2º Suplente";"3";"0,85"
"Brasil";"Engenheiro";"Vice-governador";"5";"1,41"
"Brasil";"Engraxate";"Deputado Estadual";"1";"100,00"
"Brasil";"Escritor e Crítico";"Deputado Distrital";"1";"3,70"
"Brasil";"Escritor e Crítico";"Deputado Estadual";"14";"51,85"
"Brasil";"Escritor e Crítico";"Deputado Federal";"11";"40,74"
"Brasil";"Escritor e Crítico";"Presidente";"1";"3,70"
"Brasil";"Escultor e Pintor";"Deputado Estadual";"4";"100,00"
"Brasil";"Estatístico";"Deputado Estadual";"2";"100,00"
"Brasil";"Esteticista";"Deputado Distrital";"3";"8,82"
"Brasil";"Esteticista";"Deputado Estadual";"20";"58,82"
"Brasil";"Esteticista";"Deputado Federal";"11";"32,35"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Deputado Distrital";"16";"2,79"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Deputado Estadual";"361";"63,00"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Deputado Federal";"185";"32,29"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Senador";"3";"0,52"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Senador 1º Suplente";"2";"0,35"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Senador 2º Suplente";"4";"0,70"
"Brasil";"Estudante, Bolsista, Estagiário e Assemelhados";"Vice-governador";"2";"0,35"
"Brasil";"Farmacêutico";"Deputado Distrital";"2";"3,70"
"Brasil";"Farmacêutico";"Deputado Estadual";"31";"57,41"
"Brasil";"Farmacêutico";"Deputado Federal";"18";"33,33"
"Brasil";"Farmacêutico";"Governador";"1";"1,85"
"Brasil";"Farmacêutico";"Senador";"1";"1,85"
"Brasil";"Farmacêutico";"Senador 2º Suplente";"1";"1,85"
"Brasil";"Faxineiro";"Deputado Estadual";"10";"76,92"
"Brasil";"Faxineiro";"Deputado Federal";"3";"23,08"
"Brasil";"Feirante, Ambulante e Mascate";"Deputado Distrital";"3";"13,64"
"Brasil";"Feirante, Ambulante e Mascate";"Deputado Estadual";"15";"68,18"
"Brasil";"Feirante, Ambulante e Mascate";"Deputado Federal";"4";"18,18"
"Brasil";"Ferroviário";"Deputado Estadual";"3";"60,00"
"Brasil";"Ferroviário";"Deputado Federal";"2";"40,00"
"Brasil";"Fiandeiro, Tecelão, Tingidor e Assemelhados";"Senador";"1";"100,00"
"Brasil";"Fiscal";"Deputado Estadual";"18";"56,25"
"Brasil";"Fiscal";"Deputado Federal";"12";"37,50"
"Brasil";"Fiscal";"Vice-governador";"2";"6,25"
"Brasil";"Físico";"Deputado Federal";"1";"100,00"
"Brasil";"Fisioterapeuta e Terapeuta Ocupacional";"Deputado Distrital";"2";"3,39"
"Brasil";"Fisioterapeuta e Terapeuta Ocupacional";"Deputado Estadual";"35";"59,32"
"Brasil";"Fisioterapeuta e Terapeuta Ocupacional";"Deputado Federal";"21";"35,59"
"Brasil";"Fisioterapeuta e Terapeuta Ocupacional";"Senador 2º Suplente";"1";"1,69"
"Brasil";"Fonoaudiólogo";"Deputado Estadual";"6";"75,00"
"Brasil";"Fonoaudiólogo";"Deputado Federal";"1";"12,50"
"Brasil";"Fonoaudiólogo";"Senador 2º Suplente";"1";"12,50"
"Brasil";"Fotógrafo e Assemelhados";"Deputado Estadual";"29";"74,36"
"Brasil";"Fotógrafo e Assemelhados";"Deputado Federal";"9";"23,08"
"Brasil";"Fotógrafo e Assemelhados";"Senador 2º Suplente";"1";"2,56"
"Brasil";"Frentista";"Deputado Distrital";"1";"12,50"
"Brasil";"Frentista";"Deputado Estadual";"5";"62,50"
"Brasil";"Frentista";"Deputado Federal";"2";"25,00"
"Brasil";"Funileiro";"Deputado Estadual";"2";"66,67"
"Brasil";"Funileiro";"Deputado Federal";"1";"33,33"
"Brasil";"Garçom";"Deputado Distrital";"3";"10,34"
"Brasil";"Garçom";"Deputado Estadual";"19";"65,52"
"Brasil";"Garçom";"Deputado Federal";"7";"24,14"
"Brasil";"Gari ou Lixeiro";"Deputado Estadual";"16";"80,00"
"Brasil";"Gari ou Lixeiro";"Deputado Federal";"4";"20,00"
"Brasil";"Garimpeiro";"Deputado Estadual";"3";"50,00"
"Brasil";"Garimpeiro";"Deputado Federal";"2";"33,33"
"Brasil";"Garimpeiro";"Senador";"1";"16,67"
"Brasil";"Geógrafo";"Deputado Estadual";"3";"33,33"
"Brasil";"Geógrafo";"Deputado Federal";"4";"44,44"
"Brasil";"Geógrafo";"Governador";"1";"11,11"
"Brasil";"Geógrafo";"Senador 2º Suplente";"1";"11,11"
"Brasil";"Geólogo";"Deputado Estadual";"3";"60,00"
"Brasil";"Geólogo";"Deputado Federal";"2";"40,00"
"Brasil";"Gerente";"Deputado Distrital";"4";"3,23"
"Brasil";"Gerente";"Deputado Estadual";"89";"71,77"
"Brasil";"Gerente";"Deputado Federal";"26";"20,97"
"Brasil";"Gerente";"Senador 1º Suplente";"3";"2,42"
"Brasil";"Gerente";"Senador 2º Suplente";"2";"1,61"
"Brasil";"Governador";"Governador";"14";"87,50"
"Brasil";"Governador";"Senador 1º Suplente";"1";"6,25"
"Brasil";"Governador";"Vice-governador";"1";"6,25"
"Brasil";"Governanta";"Deputado Estadual";"1";"100,00"
"Brasil";"Guia de Turismo";"Deputado Estadual";"5";"55,56"
"Brasil";"Guia de Turismo";"Deputado Federal";"4";"44,44"
"Brasil";"Historiador";"Deputado Distrital";"1";"4,55"
"Brasil";"Historiador";"Deputado Estadual";"12";"54,55"
"Brasil";"Historiador";"Deputado Federal";"5";"22,73"
"Brasil";"Historiador";"Presidente";"2";"9,09"
"Brasil";"Historiador";"Senador";"1";"4,55"
"Brasil";"Historiador";"Vice-governador";"1";"4,55"
"Brasil";"Industrial";"Deputado Estadual";"11";"64,71"
"Brasil";"Industrial";"Deputado Federal";"1";"5,88"
"Brasil";"Industrial";"Senador";"1";"5,88"
"Brasil";"Industrial";"Senador 1º Suplente";"2";"11,76"
"Brasil";"Industrial";"Senador 2º Suplente";"2";"11,76"
"Brasil";"Jardineiro";"Deputado Estadual";"3";"60,00"
"Brasil";"Jardineiro";"Deputado Federal";"1";"20,00"
"Brasil";"Jardineiro";"Senador";"1";"20,00"
"Brasil";"Jornaleiro";"Deputado Estadual";"4";"80,00"
"Brasil";"Jornaleiro";"Senador";"1";"20,00"
"Brasil";"Jornalista e Redator";"Deputado Distrital";"8";"2,32"
"Brasil";"Jornalista e Redator";"Deputado Estadual";"199";"57,68"
"Brasil";"Jornalista e Redator";"Deputado Federal";"123";"35,65"
"Brasil";"Jornalista e Redator";"Governador";"3";"0,87"
"Brasil";"Jornalista e Redator";"Senador";"5";"1,45"
"Brasil";"Jornalista e Redator";"Senador 1º Suplente";"4";"1,16"
"Brasil";"Jornalista e Redator";"Senador 2º Suplente";"2";"0,58"
"Brasil";"Jornalista e Redator";"Vice-governador";"1";"0,29"
"Brasil";"Lanterneiro e Pintor de Veículos";"Deputado Estadual";"2";"100,00"
"Brasil";"Lavador de Veículos";"Deputado Estadual";"1";"100,00"
"Brasil";"Leiturista";"Deputado Estadual";"1";"50,00"
"Brasil";"Leiturista";"Deputado Federal";"1";"50,00"
"Brasil";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Deputado Distrital";"1";"0,88"
"Brasil";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Deputado Estadual";"89";"78,76"
"Brasil";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Deputado Federal";"19";"16,81"
"Brasil";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Governador";"1";"0,88"
"Brasil";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Senador 2º Suplente";"3";"2,65"
"Brasil";"Magistrado";"Deputado Estadual";"3";"37,50"
"Brasil";"Magistrado";"Deputado Federal";"4";"50,00"
"Brasil";"Magistrado";"Senador";"1";"12,50"
"Brasil";"Manicure e Maquilador";"Deputado Estadual";"11";"78,57"
